primaryName,count,mean_rat
Derren Brown,1,7.1
Joseph Griffin,1,7.1
Ptolemy Slocum,2,7.1
László I. Kish,1,7.1
Neus Sanz,2,7.1
Marcia Arvidsson,1,7.1
Chris Evert,1,7.1
Kayoko Kishimoto,4,7.1
Myriam Tekaïa,1,7.1
Ha Huang,1,7.1
Sheila Korsi,1,7.1
Chun-Hsiung Ko,1,7.1
Hsiung Chao,1,7.1
Reatha Grey,1,7.1
Toby,1,7.1
Pierre Falardeau,1,7.1
Lady Pink,1,7.1
Paola Mendoza,2,7.1
Rory Uphold,1,7.1
Graeme Thomas King,1,7.1
Emiliano Redondo,1,7.1
Richard Yett,1,7.1
Luis Alfonso,1,7.1
Cristiana Réali,1,7.1
Jill Greenacre,1,7.1
Mike Ranger,1,7.1
Ann Sheridan,16,7.1
Rasmus Kaljujärv,1,7.1
Alina Serban,1,7.1
Bill Kirchenbauer,1,7.1
Laia Artigas,1,7.1
Shizuyo Yamasaki,1,7.1
The Four Blackbirds,1,7.1
Juan Villegas,1,7.1
Dorus Witte,1,7.1
Javier Beltrán,2,7.1
María Mercedes Coroy,1,7.1
Taylor Thorne,1,7.1
Vipin Sharma,4,7.1
Mariana Seoane,1,7.1
Rafaela León,1,7.1
Wolfgang Hess,1,7.1
George Harrison,4,7.1
Andrés Pazos,1,7.1
Atta Yaqub,1,7.1
Sen Mitsuji,1,7.1
Ellen Schwiers,1,7.1
Grant Heslov,1,7.1
George Savalas,1,7.1
Mirella Pascual,1,7.1
Bob Schwarze,1,7.1
Laurel Kemper,1,7.1
Jeanne Herviale,1,7.1
Shawn Harrison,1,7.1
Marziyeh Rezaei,1,7.1
Maedeh Erteghaei,1,7.1
Lloyd Murphy,1,7.1
Judith Diakhate,1,7.1
Matheus Costa,1,7.1
Payton Spencer,1,7.1
Zahra Hatami,1,7.1
Eleio Calascibetta,1,7.1
Vilhelm Blomgren,1,7.1
Isaure Multrier,1,7.1
Dylan Robert,1,7.1
Elizabeth Hess,1,7.1
Chelsea Peretti,5,7.1
Edward Schultheiss,1,7.1
Curtis Harrington,1,7.1
Steven Elder,1,7.1
Mikhail Barucha,1,7.1
Sandra Scott,1,7.1
Neville Barucha,1,7.1
Samuel Carman,1,7.1
Russell Hicks,1,7.1
Kareem Ghneim,1,7.1
Paul C. Scott,1,7.1
Eli Brown,1,7.1
Eden Garrity,1,7.1
Bill Kopp,1,7.1
Agustina Quinci,1,7.1
Jonathan R. Scott,2,7.1
Vladimir Korenev,1,7.1
Sema Çeyrekbasi,1,7.1
Tatanka Means,1,7.1
Will Bowes,2,7.1
Davyd Harries,1,7.1
Mikhail Almeida,1,7.1
Bonnie Scott,1,7.1
Pat Heywood,2,7.1
Miyuki Satô,1,7.1
Eduardo Melo,1,7.1
Peter Hermann,2,7.1
Dylan Charles,1,7.1
Alicia Sánchez,1,7.1
Björn Söderbäck,1,7.1
Carlos Balart,1,7.1
Dana DeVestern,1,7.1
Lajos Kovács,1,7.1
Ullrich Haupt,1,7.1
Vineet Verma,1,7.1
Kenny Yates,1,7.1
Sven Scholander,1,7.1
Frankie Hervey,1,7.1
Shana Eva,1,7.1
Nanako Inoue,1,7.1
Adrianna Cramer Curtis,1,7.1
Sait Genay,2,7.1
Luciano Scarpa,1,7.1
Carmen Scarpitta,1,7.1
Pilar Schneider,1,7.1
Marcia Henderson,1,7.1
Swati Vatsa,1,7.1
Richard Henders,1,7.1
Annalena Schmidt,1,7.1
Sarah Schaub,1,7.1
Tomoko Tabata,1,7.1
Miriam Correa,2,7.1
Jean Heather,1,7.1
Shaheen Ramdiane,1,7.1
Ayumi Ishijo,1,7.1
Alban Ukaj,1,7.1
Peter Hastings,1,7.1
Serdar Özer,1,7.1
Zeyno Eracar,1,7.1
Kenza Fortas,1,7.1
Mártha Eggerth,1,7.1
Idir Azougli,1,7.1
Sophie McShera,1,7.1
Bonnie Henna,2,7.1
Koichi Hashizume,1,7.1
Anna Kouri,1,7.1
Melissa Saint-Amand,1,7.1
Alkis Kourkoulos,1,7.1
Verónica Sánchez,4,7.1
Karanvir Sharma,1,7.1
Lisa Amedjout,1,7.1
Dee Hepburn,1,7.1
Gergana Kofradjieva,1,7.1
Hugh Saxon,1,7.1
Mika Nakashima,1,7.1
Catherine Sée,1,7.1
Will Amato,1,7.1
Tony Russel,1,7.1
Cris Vianna,1,7.1
Michael Broderick,1,7.1
Diego Torraca,1,7.1
Avril Elgar,2,7.1
Deborah Harmon,1,7.1
Orkhan Abulov,1,7.1
Akiji Kobayashi,2,7.1
Hiroyuki Amano,1,7.1
Windell Middlebrooks,1,7.1
Kaspar Velberg,1,7.1
Carli Mosier,2,7.1
José Pedro Bujaruz,1,7.1
Erhan Emre,1,7.1
Thurston Hall,2,7.1
Susan Sokol,1,7.1
Kais Nashif,2,7.1
Tae-Sung Lee,1,7.1
Henry van Loon,2,7.1
Amanda Setton,1,7.1
Aboubakr Bensaihi,1,7.1
Mayuko Fukuda,1,7.1
Ryan Sands,1,7.1
Reg Williams,1,7.1
Stephan Hockey,1,7.1
Aleksandr Semchev,1,7.1
Oja Kodar,2,7.1
Jan Hockey,1,7.1
Kiana Madeira,1,7.1
Aoua Sangare,1,7.1
Jules Raucourt,1,7.1
Dennis Hoey,5,7.1
Sianoa Smit-McPhee,1,7.1
Gert Raudsep,1,7.1
Kelly Gould,2,7.1
Liz Stewart,2,7.1
Kate Mulvany,1,7.1
Luis Sepúlveda,1,7.1
Raad Rawi,1,7.1
Aino Seppo,1,7.1
Spike Jonze,1,7.1
Cecilia Forss,1,7.1
Richard Linklater,1,7.1
Miracle Laurie,2,7.1
Charlie May-Clark,1,7.1
Gülçin Santircioglu,1,7.1
Brent Weber,1,7.1
Mie Sonozaki,2,7.1
Michael Gannon,1,7.1
Vince Carter,1,7.1
Kai-Peter Malina,1,7.1
Stig Henrik Hoff,2,7.1
Ayesha Shiva,1,7.1
Lawrence Ko,2,7.1
Joe Seneca,1,7.1
Alistair Toovey,1,7.1
Jesus Chaver,1,7.1
Marie-Lou Sellem,2,7.1
Ebru Sahin,1,7.1
Brendan Meyer,7,7.1
Benjamin Arthur,1,7.1
Sawyer Sweeten,1,7.1
Sara Seegar,1,7.1
Dhruvan,1,7.1
Candace Hilligoss,1,7.1
Sullivan Sweeten,1,7.1
Eldho Mathew,1,7.1
Shawn Elliott,2,7.1
Corentin Fila,1,7.1
Ashwin Jose,1,7.1
Tom Turner,1,7.1
Ursula Ratasepp,1,7.1
Victoria Hill,1,7.1
David Chocarro,1,7.1
Nilgün Sarayli,1,7.1
Nam-Hyeon Gang,1,7.1
Catherine Bach,2,7.1
Ferdinando Sarmi,1,7.1
Moreno Borja,1,7.1
Aleksandr Bargman,1,7.1
Maksim Konovalov,1,7.1
Saeed Tarabek,4,7.1
Antal Konrád,1,7.1
Daniel Tavares,1,7.1
Pussy Galore,1,7.1
Unnop Chanpaibool,1,7.1
Madylin Sweeten,1,7.1
Youssef Hamid,1,7.1
Charlie Parlota,1,7.1
Christian Schädel,1,7.1
Niamanto Sanogo,1,7.1
Pierre Sanoussi-Bliss,1,7.1
Katy Kadell,1,7.1
Peter Loome,1,7.1
Travis Caldwell,1,7.1
Kendal Farr,1,7.1
Jenny Elvers,1,7.1
Faye Kokkinopoulou,1,7.1
Emily Hamilton,1,7.1
Soundarya Jayachandran,1,7.1
Kostas Kleftogiannis,1,7.1
Latif Nasser,1,7.1
Kay Hammond,1,7.1
Roz Hammond,1,7.1
Art Ellison,1,7.1
Jacqueline Byers,2,7.1
McKinley Freeman,1,7.1
Eugene O'Hare,1,7.1
Paul Reid,1,7.1
Vidyuth Gargi,1,7.1
Danny Strong,1,7.1
Jeannie Russell,1,7.1
Harry Carey Jr.,2,7.1
Marco Ricca,1,7.1
Dzubir Mohamed Zakaria,1,7.1
Jovan Jovanovic,1,7.1
Wong Wai Kay,1,7.1
Asanee Suwan,1,7.1
Mohd Fathi Diaz,1,7.1
Raymond Jourdan,1,7.1
Michael Galante,1,7.1
Lijo Mol Jose,1,7.1
Piero Galletti,1,7.1
Charlie Poulon,1,7.1
Reshma Shetty,2,7.1
Tarek Lotfy,1,7.1
Jonny Burt,1,7.1
Niki Flacks,1,7.1
Orn-Anong Panyawong,1,7.1
Patrick Joswig,1,7.1
Christopher Rygh,2,7.1
Chance Kelly,1,7.1
Darryl Stephens,2,7.1
Eliott Guenoden,1,7.1
Marisa Solinas,1,7.1
Hyun-min Kwon,1,7.1
Nikita Tarasov,1,7.1
Yap Ee Jean,1,7.1
Nur Sarah Alisya,1,7.1
Pamela Jordán,1,7.1
Anaitha Nair,1,7.1
An Nguyen,1,7.1
Balla Moussa Keita,1,7.1
Makoto Koichi,1,7.1
Amalia Williamson,1,7.1
Fernando Soto,1,7.1
Ray Fulmer,1,7.1
Anthony J. Robinow,1,7.1
Nukkid Boonthong,1,7.1
Max Koch,1,7.1
Ann Robinson,1,7.1
Mike Bozzuffi,1,7.1
Greyson Fletcher,1,7.1
David S. Jung,1,7.1
Ahmed Falawkas,1,7.1
Melinda Page Hamilton,4,7.1
Kate Flannery,1,7.1
Hae-Kyun Jung,1,7.1
Vladimir Gaitan,2,7.1
Jeff Meacham,1,7.1
Paul Sonkkila,1,7.1
Roger Robinson,2,7.1
Daniel Gall,1,7.1
Ji-min Kwak,1,7.1
Alankar Joshi,1,7.1
Ben Roy,1,7.1
Taborah Johnson,1,7.1
Ian Kelsey,1,7.1
Pierre Garin,1,7.1
Santi Rodríguez,1,7.1
Valeriy Garkalin,1,7.1
Itay Tiran,4,7.1
Youssef El Sherif,1,7.1
Paris Winter Munroe,1,7.1
Carey Jones,1,7.1
Sean Garlick,1,7.1
Charles Stevenson,2,7.1
Levana Finkelstein,1,7.1
Wayne Reynolds,1,7.1
Landen Beattie,1,7.1
Ben Jones,1,7.1
Arta Dobroshi,1,7.1
Tessa Ia,1,7.1
Jean-François Garreaud,2,7.1
Thomas M. Köppl,1,7.1
Oliver Johnston,1,7.1
Marc-Marvin Israel,1,7.1
Kelly Packard,1,7.1
Sandra Smith,2,7.1
Mickey O'Hagan,1,7.1
David Gebigke,1,7.1
Eddie Jones,2,7.1
Franklin Dennis Jones,1,7.1
Louis Arcella,1,7.1
Kevin Yee,1,7.1
Zijah Sokolovic,2,7.1
Isabelle Ganz,1,7.1
Kamil Mackowiak,1,7.1
Casey Cott,1,7.1
William James Jones,1,7.1
Hervé Sogne,1,7.1
Saniya Iyappan,1,7.1
Evan Gamble,2,7.1
Paula Kelly,1,7.1
Jirí Stepnicka,1,7.1
Usamah Widiatmoko,1,7.1
Josh Rodine,1,7.1
Osheen Jones,1,7.1
Baby Nainika,1,7.1
Kim Mattheson,1,7.1
Keenan Arrison,1,7.1
Henry Jones,2,7.1
Melissa Davis,1,7.1
Tommy Kelly,1,7.1
Heather-Jay Jones,1,7.1
Hannah Jones,1,7.1
Aima Sebastian,1,7.1
Tisha Sterling,2,7.1
Katherine McGolpin,1,7.1
Erik Armando Alvarez,1,7.1
Charlotte Kady,2,7.1
Antonio Fracari,1,7.1
Dimitri Bilov,1,7.1
Tobias Bengtsson,1,7.1
Li Wei Chang,1,7.1
Frank Fontaine,1,7.1
Sara Franchetti,1,7.1
Tadeusz Pasternak,1,7.1
Tomasz Karolak,2,7.1
Connor Christie,1,7.1
Majd Mardo,1,7.1
Sébastien Houbani,1,7.1
Adriana Russo,1,7.1
King Hou Chang,1,7.1
Petra Hrebícková,1,7.1
Marcello Melo Jr.,1,7.1
Jane Frazee,1,7.1
Matthew Levy,1,7.1
Rafael Rivelles,1,7.1
Chiyoko Kazama,1,7.1
Dan Frazer,1,7.1
Perry Millward,1,7.1
Abby Rakic-Platt,2,7.1
Flavio Medina,1,7.1
Lynda Steadman,1,7.1
Beatriz Rico,1,7.1
Nese Baykent,1,7.1
Eve Southern,1,7.1
Richard Kaye,1,7.1
Lola Forner,1,7.1
Meng-Po Fu,1,7.1
Lilly Forgách,1,7.1
Hiroko Kawasaki,1,7.1
Terence Rigby,2,7.1
Bess Rous,1,7.1
Niharika Lyra Dutt,1,7.1
Guy Standing,2,7.1
Billy Kay,1,7.1
Stuart Freeman,1,7.1
Ang Phula Sherpa,1,7.1
Jason Berg,1,7.1
Stella Kunkat,1,7.1
Walter Rilla,1,7.1
Constance Ford,1,7.1
Heung-Heung Chin,1,7.1
Amanda Lisman,1,7.1
Lorenzo Ausilia-Foret,1,7.1
Archie,1,7.1
Florence Kasumba,4,7.1
Hee-jin Choi,2,7.1
Chaleumpol Tikumpornteerawong,1,7.1
Britta Andersson,1,7.1
Arian Moayed,1,7.1
William Richert,1,7.1
Fab 5 Freddy,1,7.1
Valentín Rivero,1,7.1
Nahum Hughes,1,7.1
Ian Kenny,1,7.1
Lou Richards,1,7.1
Hayley Erin,1,7.1
Douglas Roberts,1,7.1
Oktay Özdemir,1,7.1
Ahmad Riaz,1,7.1
Heather Thomas,1,7.1
Aeriél Miranda,1,7.1
Billie Mae Richards,2,7.1
Judith Baribeau,1,7.1
Elena Shieh,1,7.1
Antonio Tarver,1,7.1
Dalton O'Dell,1,7.1
Laurette Spang,1,7.1
Matt Sloan,1,7.1
Jaelynne Wallace Ruane,1,7.1
Alain Flick,1,7.1
Andrew Robertson,1,7.1
Yuka Inokuchi,1,7.1
Dunja Sowinetz,1,7.1
Kaleigh Cronin,1,7.1
Olivia Macklin,1,7.1
Shola Adewusi,2,7.1
Luing Andrews,1,7.1
Barbara Kaluzna,1,7.1
Giacomo Rizzo,1,7.1
Ulrike Folkerts,1,7.1
Holly Rivers,1,7.1
Keizô Kanie,1,7.1
Jirayu La-ongmanee,2,7.1
Krishna Priya,1,7.1
Joseph Kearns,1,7.1
Sükran Ovali,1,7.1
Issiaka Kane,1,7.1
Siobhan Flynn,1,7.1
Stuart Nurse,1,7.1
Nadia Freitas,1,7.1
Robert Florey,1,7.1
Sanaa Bourrasse,1,7.1
Johan Friberg,1,7.1
Jack Hamilton,1,7.1
Judy Flynn,1,7.1
Gertrud Fridh,2,7.1
Sukekiyo Kameyama,1,7.1
Tom Waits,5,7.1
Vincent Friell,1,7.1
Mem Ferda,1,7.1
Susan Floyd,1,7.1
Tommy Johnson,1,7.1
Hank Mann,2,7.1
Mirta Ibarra,2,7.1
Oya Unustasi,1,7.1
Alan Katic,1,7.1
Samuel Farnsworth,1,7.1
Mehran Kashani,1,7.1
Jack Gleeson,1,7.1
Kevin Jackson,1,7.1
Chris Wilson,2,7.1
Berna Laçin,1,7.1
Akin Akinözü,1,7.1
Aaron Jackson,1,7.1
Nurinisa Yildirim,1,7.1
César Silvagni,1,7.1
Ilija Ivezic,1,7.1
George Khleifi,1,7.1
Michelle Reis,8,7.1
Jasmina Ali,1,7.1
Ishai Golan,2,7.1
Anna Böger,1,7.1
Missy Gold,1,7.1
Marilyn Jurman,1,7.1
Nives Ivankovic,1,7.1
Gérard Condejean,1,7.1
José Iturbi,1,7.1
Frances Feist,1,7.1
Cynthia Khan,1,7.1
George Relph,1,7.1
Alain Chanoine,1,7.1
Ser Anzoategui,1,7.1
Felix Hellmann,1,7.1
Chelsea Rendon,1,7.1
Ewa Kutynia,1,7.1
Saad Zia Abbasi,1,7.1
Sebastian Weber,1,7.1
Ladislav Jakim,1,7.1
Christina Hecke,1,7.1
Joanna Moukarzel,1,7.1
Richard Weigand,1,7.1
Pedro Capo,1,7.1
Ha-seon Park,1,7.1
Nikolai Simonov,1,7.1
Gisèle Aouad,1,7.1
Tessa Albertson,2,7.1
Lacey Turner,2,7.1
Thomas Mathew,1,7.1
David Semedo,1,7.1
Waclaw Adamczyk,1,7.1
Nelly Valverde,1,7.1
David Chan Cordeiro,1,7.1
Christel Khalil,1,7.1
Jean Anderson,1,7.1
André Filho,1,7.1
Barry G. Bernson,1,7.1
Joon Go,1,7.1
Samuel Johnson,2,7.1
Yesim Tozan,1,7.1
Teresa Sánchez,1,7.1
Mariah Shirley,1,7.1
Sagar Chawla,1,7.1
Edison Raigosa,1,7.1
Hilda Ruiz,1,7.1
Sarthak Bhasin,1,7.1
Haimer Leal,1,7.1
Pola Illéry,1,7.1
Lisa Faulkner,1,7.1
Viktória Szávai,1,7.1
Kayoko Shiraishi,1,7.1
Geoffrey Russell,1,7.1
Ismail Karagöz,1,7.1
Frantisek Rehák,1,7.1
Ece Alton,1,7.1
Tom Lofterud,1,7.1
Andre Gower,1,7.1
Carlos Iglesias,1,7.1
Hong Yoon Hwa,1,7.1
Hannah Endicott-Douglas,2,7.1
Mayra Rodríguez,1,7.1
Myung-gon Kim,1,7.1
Oh Kyung-soo,1,7.1
Heather Lawless,2,7.1
Keeley Fawcett,1,7.1
Ireneusz Czop,2,7.1
László Görög,1,7.1
Agustín Isunza,1,7.1
Urban Strand,1,7.1
Jacob Gredsted,1,7.1
Sonny Su,1,7.1
Sicily Johnson,1,7.1
Brian Goodman,2,7.1
Josephine Siao,2,7.1
Robby Kiger,1,7.1
Harold House Moore,4,7.1
Ho-Jung Lee,1,7.1
Arturo Bruni,1,7.1
Periklis Kasandrinos,1,7.1
Peter Shupenes,1,7.1
Anthony Ruivivar,4,7.1
Dorothy Shupenes,1,7.1
Mort Shuman,1,7.1
Sonny Shroyer,1,7.1
I. Inkizhinov,1,7.1
Lee Long,1,7.1
Valéry Inkijinoff,1,7.1
Joan Ingram,1,7.1
Christopher-Robin Street,1,7.1
Peggy Gormley,1,7.1
Beto Benites,2,7.1
Ann Gillis,1,7.1
Dan Crane,1,7.1
Art Smith,1,7.1
József Kádas,1,7.1
Marina Smirnova,1,7.1
Linda Ronstadt,1,7.1
Giuseppe Gentile,1,7.1
Daniel Penz,1,7.1
Lois Lawn,1,7.1
Kiddy Smile,1,7.1
Simon Ferry,1,7.1
Lupino Lane,1,7.1
Maude George,1,7.1
Tanja Jess,1,7.1
Voya George,1,7.1
Eleni Roussinou,1,7.1
Lena Roque,1,7.1
Amy Pawlukiewicz,1,7.1
Liam Hughes,1,7.1
Martine Ferrière,1,7.1
Eva Stiberg,1,7.1
Michael Jenn,1,7.1
Myles Clohessy,1,7.1
Gail Kerbel,1,7.1
Erica Harte,1,7.1
Zen Gesner,1,7.1
Émile Genest,1,7.1
Christopher Hatherall,1,7.1
Evan Marsh,1,7.1
Adela Popescu,1,7.1
Kristopher Simmons,1,7.1
Menekka Arora,1,7.1
Rose Rollins,2,7.1
Hazel Croney,1,7.1
Adrian Lee,1,7.1
Harry Parmar,1,7.1
Luella Gear,1,7.1
Jamie E. Smith,1,7.1
Heinrich Schafmeister,1,7.1
Alla Faerovich,1,7.1
Judy the Chimpanzee,1,7.1
M.L. Kennedy,1,7.1
Madge Kennedy,1,7.1
Fred Johanson,1,7.1
Jack Smith,1,7.1
Anton Shagin,1,7.1
Zita Johann,1,7.1
Nicolas Ricchini,1,7.1
Pep Domenech,1,7.1
Sylvia Field,1,7.1
Robert Joamie,1,7.1
Mike Jittlov,1,7.1
Christine Jirku,1,7.1
Fred Stinson,1,7.1
Max Forzan,1,7.1
Taishen Cheng,2,7.1
Coral Peña,1,7.1
Michel de Gavre,1,7.1
Shulan Pan,1,7.1
Sofie Hamilton,1,7.1
Rocco Sisto,1,7.1
Vicente Gil,1,7.1
Gino Rossi,1,7.1
Jamie Flatters,1,7.1
Mario Jannilli,1,7.1
Luisa Rossi,1,7.1
Vivi Janiss,2,7.1
Ege Kökenli,1,7.1
Florence Gill,1,7.1
Jason Simmons,1,7.1
Ginette Reno,2,7.1
Anthony Rotell,1,7.1
Alexander Campbell,1,7.1
Ray James,1,7.1
Vladimir Matveev,1,7.1
Nigel Hawthorne,9,7.1
Aoi Inase,1,7.1
Katharina Renn,1,7.1
Mark James,1,7.1
Lillian Roth,1,7.1
Jared Nathan,1,7.1
Timmy Xu,1,7.1
Shangqing Su,1,7.1
Sanem Yeles,1,7.1
Ze'ev Revach,1,7.1
Mikhail Chernyak,1,7.1
Xing Jin,1,7.1
Saori Gotô,1,7.1
Demian Slade,1,7.1
Brian Stirner,1,7.1
Aliza Rosen,2,7.1
Erdogan Aydemir,1,7.1
Jassy Marie,1,7.1
Onur Büyüktopçu,1,7.1
Charlie McCarthy,1,7.1
Miranda Beinart-Smith,1,7.1
Tara Rosling,1,7.1
Andrea Carpenzano,1,7.1
Walter Donado,1,7.1
Reginald Kernan,1,7.1
Wynne Gibson,1,7.1
David Jarvis,1,7.1
Zhongwei Jiang,1,7.1
Jue Jing,1,7.1
Romain Guillermic,1,7.1
Simona Ferraro,1,7.1
Brendan Ingle,1,7.1
Eloi Yebra,1,7.1
Noah Schnapp,1,7.1
Chris Mason,1,7.1
Emre Yetim,1,7.1
Sara Burkhardt,1,7.1
Lalit Behl,1,7.1
Juan Carlos Copes,1,7.1
Josha Stradowski,1,7.1
Taylour Paige,1,7.1
Ruzgar Aksoy,1,7.1
Sidney Berger,1,7.1
Chris Burke,1,7.1
Christopher Crabinha,1,7.1
Natalia Barcelò,1,7.1
Paul Burian,1,7.1
Laura Nucci,1,7.1
Matt Maiellaro,2,7.1
Diane Wilkinson,1,7.1
Khalid Maadour,1,7.1
Cláudia Missura,1,7.1
Carolina Yuste,1,7.1
Danny Nussbaum,1,7.1
Lidiya Oleksandrivna Savka,1,7.1
Peter George Commanda,1,7.1
Jean-Marie Patte,1,7.1
Naima Wifstrand,2,7.1
Isabella Castillo,1,7.1
Kuzey Vargin,1,7.1
Sophie Wilcox,2,7.1
Luis Varela,1,7.1
Esther Minciotti,2,7.1
Maria Teresa Zuppetta,1,7.1
Gregory Russell Cook,1,7.1
Lawrence Cook,1,7.1
Diana Elizabeth Torres,1,7.1
Pierre Vaneck,1,7.1
V. Ravichandran,1,7.1
Michael Burns,1,7.1
Sion Alun Davies,1,7.1
Zahra Amir Ebrahimi,1,7.1
Michael Tatum,1,7.1
Alex Burns,1,7.1
Fernanda Mistral,1,7.1
Peter Spruyt,1,7.1
Bonz Malone,1,7.1
Jake Ryan,2,7.1
Danny Pawlick,1,7.1
Stephanie Astalos-Jones,1,7.1
Bharti Achrekar,1,7.1
Iskender Altin,1,7.1
Joe Buck,1,7.1
María Asquerino,2,7.1
Elissa Lauer,2,7.1
Zoe Costello,1,7.1
Bradley Freegard,1,7.1
Bob Cable,1,7.1
Sissy Toumasi,1,7.1
Frank Coughlan,1,7.1
Clare Coulter,1,7.1
Norma MacMillan,2,7.1
Iro Loupi,1,7.1
Teruhiko Saigô,1,7.1
Pia Glenn,1,7.1
Hilary Maclean,1,7.1
Patti Astor,1,7.1
Dong-soo Seo,1,7.1
Renée Cosima,1,7.1
Steve Nash,1,7.1
Megan Hensley,1,7.1
Bobby Buntrock,1,7.1
Dayna Cornborough,1,7.1
Tomás Valík,1,7.1
JoAnn Willette,1,7.1
Bice Valori,1,7.1
Angela Bullock,1,7.1
Valentina Cortese,9,7.1
Warren William,10,7.1
Cynda Williams,1,7.1
Theofilos Vandoros,1,7.1
Russell Wait,1,7.1
Rebecca Pauly,1,7.1
D. Kevin Williams,2,7.1
Bruce Buffer,1,7.1
Paul Pavel,1,7.1
Dion Williams,1,7.1
Camille Mana,1,7.1
Vince Conti,1,7.1
Tomokazu Miura,2,7.1
Aias Manthopoulos,1,7.1
José Bódalo,2,7.1
Monica Horan,1,7.1
Katelijne Verbeke,2,7.1
David Elms,1,7.1
Catherine Bégin,1,7.1
Vijayan,1,7.1
Joe O'Connor,1,7.1
Anna Chuancheun,1,7.1
Melissa Haiden,1,7.1
Kenan Pars,1,7.1
Christoph Colomb,1,7.1
Kate Byers,1,7.1
Catherine Proulx-Lemay,1,7.1
Rodrigo Duarte Clark,1,7.1
Timy Benito,1,7.1
Francesca Romana Coluzzi,1,7.1
Misty Upham,1,7.1
Julia Benjamin,1,7.1
Víctor Sosa,1,7.1
Frank Vercruyssen,1,7.1
Scott Kyle,1,7.1
Ralph Prosper,1,7.1
Michael Cade,1,7.1
Fern Deacon,1,7.1
Jacques Viala,1,7.1
Rohit Roy,1,7.1
Rachel Warren,1,7.1
Elisabeth Margoni,1,7.1
Celso Franco,1,7.1
Maudy Ayunda,1,7.1
Francesca Marciano,1,7.1
William Branner,1,7.1
Anastasiya Vertinskaya,1,7.1
Cec Verrell,1,7.1
Alex Caan,1,7.1
Jacqueline Collen,1,7.1
Seong-hun Cheon,1,7.1
Lew Parker,1,7.1
Noah Galvin,1,7.1
Kaya Jade Aguirre,1,7.1
Frederick Parslow,1,7.1
Hector Bezuidenhout,1,7.1
Zezita Matos,1,7.1
Megan Emerick,1,7.1
Ashley Gerlach,1,7.1
Asako Dodo,1,7.1
Tassadit Mandi,1,7.1
Rob Mills,1,7.1
Michael Gregory,1,7.1
Inés Budassi,1,7.1
Samantha Abrams,1,7.1
Stephanie Mills,1,7.1
Gabriela Oltean,1,7.1
Ninja,1,7.1
Nathan Constance,2,7.1
Yo-Landi Visser,1,7.1
Min-soo Jo,2,7.1
Michel Constantin,4,7.1
Ashwin Raja,1,7.1
Alma Zack,1,7.1
Santi Prego,1,7.1
Clayton Bezuidenhout,1,7.1
Won-Jin Ahn,1,7.1
Hirona Yamazaki,1,7.1
Graham Bushnell,1,7.1
Eiry Thomas,2,7.1
Jean-Louis Comolli,1,7.1
Isabella Crovetti,2,7.1
Anthony Veiller,1,7.1
Belle Bennett,1,7.1
Savas Ay,1,7.1
Sarah Partridge,1,7.1
Ninel Conde,1,7.1
Joan Whitney,1,7.1
Paulus Manker,1,7.1
Lewis Osborne,1,7.1
May Celestine,1,7.1
Adam Pascal,1,7.1
Didi Conn,1,7.1
Andy Mientus,1,7.1
David A MacDonald,1,7.1
Spencer Milligan,1,7.1
Rashed Uddin Ahmed Topu,1,7.1
Paola Turbay,1,7.1
Kathy Coleman,1,7.1
Michelle Hendley,1,7.1
Mari Turunen,1,7.1
Mohib Mirza,2,7.1
Olivia Araújo,1,7.1
Jack Curtis,1,7.1
Claude Nollier,1,7.1
Karri Turner,2,7.1
Silvia Monfort,1,7.1
Nathalie Poza,1,7.1
Chinaza Uche,1,7.1
John Turner,2,7.1
Poppy Rush,1,7.1
Mustapha Ture,1,7.1
Simon Kvamm,2,7.1
Yuka Komatsu,2,7.1
Laura Pyper,2,7.1
Emma Brown,1,7.1
Maria Fernanda Cândido,1,7.1
Gülsen Tuncer,1,7.1
Sebastian Blyckert,1,7.1
Sudesh Berry,1,7.1
Paul Curran,1,7.1
Sananthachat Thanapatpisal,1,7.1
Kana Kita,1,7.1
Goran Markovic,1,7.1
Caitlyn Rund,1,7.1
Stefano Ambrogi,1,7.1
Yannick Diakité,1,7.1
Jarod Joseph,1,7.1
Anas Abdirahman,1,7.1
Orsolya Török-Illyés,1,7.1
Jorge Luke,1,7.1
Jenny Arean,1,7.1
Cassie Steele,1,7.1
Tommy Tweed,1,7.1
Osman Akca,1,7.1
Aaron L. McGrath,4,7.1
Lawrence Wilson,1,7.1
Angela Curran,1,7.1
Gigi Perreau,1,7.1
Pierre-François Legendre,1,7.1
Leah Applebaum,1,7.1
Drake,1,7.1
Adam Cohen,1,7.1
Giuliano Montaldo,1,7.1
Tim Connolly Jr.,1,7.1
Arjun Nandakumar,1,7.1
Aida Folch,2,7.1
Tom Stourton,1,7.1
Kôji Tsukamoto,1,7.1
James Noble,1,7.1
John Dall,5,7.1
Nico García,1,7.1
James Blight,1,7.1
Keala Kennelly,1,7.1
Adam Brooks,1,7.1
Katelijne Damen,1,7.1
Miles Brown,1,7.1
Héctor Anglada,1,7.1
Kitty Winn,1,7.1
Vikram Prabhu,1,7.1
Viktor Tsoy,1,7.1
Seray Gözler,2,7.1
Betty K. Peterson,1,7.1
Magdalena Schejbal,1,7.1
Scott Anton,1,7.1
Giannina Fruttero,2,7.1
David Avery,1,7.1
Candy Ann Brown,1,7.1
Iori Nomizu,1,7.1
